wid,woreda,doy,year,totprec
88,Goncha Siso Enese,31.0,2012.0,0.0
89,Enebse Sar Mider,31.0,2012.0,0.0
61,Mehal Sayint,31.0,2012.0,0.0
54,Borena,31.0,2012.0,0.0
58,Wogedi,31.0,2012.0,0.0
52,Legambo,31.0,2012.0,0.04655431319842531
55,Kelela,31.0,2012.0,8.162178086861696E-5
62,Legehida,31.0,2012.0,0.011443252850194586
56,Jamma,31.0,2012.0,0.0
44,Tenta,31.0,2012.0,0.005205852328640549
51,Dessie Zuria,31.0,2012.0,0.010626066600554887
42,Dawunt,31.0,2012.0,0.0
45,Kuta Ber,31.0,2012.0,0.02177279475793861
60,Dessie Town,31.0,2012.0,0.0030347894975231208
47,Tehulederie,31.0,2012.0,0.11151597562656745
59,Kombolcha Town,31.0,2012.0,0.0
50,Alebuko,31.0,2012.0,0.0
57,Wore Illu,31.0,2012.0,0.01175928284433622
68,Gishe Rabel,31.0,2012.0,0.0
67,Menz Gera Mider,31.0,2012.0,0.005935469550276011
69,Antsokiya Gemza,31.0,2012.0,0.0029786275229722148
136,Kemisie Town,31.0,2012.0,0.0
71,Menz Mama Mider,31.0,2012.0,4.757492556642946E-4
84,Menz Lalo Mider,31.0,2012.0,0.0
139,Shewa Robit,31.0,2012.0,0.0
72,Tarma Ber,31.0,2012.0,0.0
73,Mojana Wodera,31.0,2012.0,0.0
83,Menz Qeya Gebreal,31.0,2012.0,0.0
63,Mida Woremo,31.0,2012.0,0.0
64,Merehabete,31.0,2012.0,0.0
66,Moretina Jiru,31.0,2012.0,0.0
81,Basona Worena,31.0,2012.0,0.0
85,Seya Deberna Wayu,31.0,2012.0,0.0
65,Ensarona Wayo,31.0,2012.0,0.0
75,Angolelana Tera,31.0,2012.0,0.0
76,Asagirt,31.0,2012.0,0.0
77,Ankober,31.0,2012.0,0.0
82,Debre Birehan Town,31.0,2012.0,0.0
79,Berehet,31.0,2012.0,0.0
80,Minjarina Shenkora,31.0,2012.0,0.0
78,Hagere Mariam Kesem,31.0,2012.0,0.0
96,Baso Liben,31.0,2012.0,0.0
93,Debre Elias,31.0,2012.0,0.0
95,Gozamin,31.0,2012.0,0.0
102,Aneded,31.0,2012.0,0.0
97,Awabel,31.0,2012.0,0.0
99,Shebel Berenta,31.0,2012.0,0.0
98,Dejen,31.0,2012.0,0.0
92,Debaytelatgen,31.0,2012.0,0.0
91,Enemay,31.0,2012.0,0.0
101,Sinan,31.0,2012.0,0.0
110,Dembecha,31.0,2012.0,0.0
94,Machakel,31.0,2012.0,0.0
100,Debre Markos Town,31.0,2012.0,0.0
116,Finoteselam Town,31.0,2012.0,0.0
112,Burie Zuria,31.0,2012.0,0.0
130,Guagusa Shekudad,31.0,2012.0,0.0
125,Banja,31.0,2012.0,0.0
126,Ankesha,31.0,2012.0,0.0
113,Womberma,31.0,2012.0,0.0
127,Guangua,31.0,2012.0,0.0
13,Quara,31.0,2012.0,0.0
129,Jawi,31.0,2012.0,0.0
115,South Achefer,31.0,2012.0,0.0
124,Dangila,31.0,2012.0,0.0
128,Fagita Lekoma,31.0,2012.0,0.0
103,North Achefer,31.0,2012.0,0.03301136312032528
14,Alefa,31.0,2012.0,0.5254984593492432
20,Takusa,31.0,2012.0,0.7260469654003152
12,Metema,31.0,2012.0,0.013040906329808352
11,Chilga,31.0,2012.0,0.05152332084829759
5,Mirab Armachiho,31.0,2012.0,0.0
0,Adarkay,31.0,2012.0,0.0
18,Telemt,31.0,2012.0,0.0
74,Kewet,32.0,2012.0,0.0
133,Jilie Timuga,32.0,2012.0,0.0
70,Efratana Gidim,32.0,2012.0,0.0
134,Artuma Fursi,32.0,2012.0,0.0
131,Dewa Chefa,32.0,2012.0,0.0
135,Dewa Harewa,32.0,2012.0,0.0
132,Bati,32.0,2012.0,0.0
138,Aregoba Sp. Wo.,32.0,2012.0,0.0
49,Kalu,32.0,2012.0,0.0
48,Worebabu,32.0,2012.0,0.0
121,Abargelie,32.0,2012.0,0.0
33,Raya Kobo,32.0,2012.0,0.0
39,Habru,32.0,2012.0,0.0
38,Guba Lafto,32.0,2012.0,0.0
34,Gidan,32.0,2012.0,0.0
40,Woldia Town,32.0,2012.0,0.0
46,Ambassel,32.0,2012.0,0.0
37,Delanta,32.0,2012.0,0.0
140,Kobo Town,32.0,2012.0,0.0
41,Lasta,32.0,2012.0,0.0
120,Gazgibla,32.0,2012.0,0.0
35,Mekit,32.0,2012.0,0.0
36,Wadla,32.0,2012.0,0.0
32,Bugna,32.0,2012.0,0.0
119,Dehena,32.0,2012.0,0.0
117,Zequala,32.0,2012.0,0.0
118,Seqota,32.0,2012.0,0.0
123,Sekota Town,32.0,2012.0,0.0
122,Sehela,32.0,2012.0,0.008356147868323421
1,Beyeda,32.0,2012.0,0.03513345223600977
2,Janamora,32.0,2012.0,0.009388406721463542
16,Misrak Belesa,32.0,2012.0,0.0
21,Ebinat,32.0,2012.0,2.050878233527558
8,Wogera,32.0,2012.0,0.0
15,Mirab Belesa,32.0,2012.0,0.0
3,Debark,32.0,2012.0,0.0
4,Dabat,32.0,2012.0,0.0
19,Tach Armachiho,32.0,2012.0,0.0
6,Tegede,32.0,2012.0,0.0
7,Lay Armachiho,32.0,2012.0,0.0
17,Gondar Town,32.0,2012.0,0.0
9,Gondar Zuria,32.0,2012.0,0.0
22,Libokemkem,32.0,2012.0,0.0
10,Denbia,32.0,2012.0,0.0
23,Fogera,32.0,2012.0,0.0
24,Farta,32.0,2012.0,0.04503012936372751
25,Lay Gayint,32.0,2012.0,0.0
26,Tach Gayint,32.0,2012.0,0.0
27,Simada,32.0,2012.0,0.0
43,Mekedela,32.0,2012.0,0.0
53,Sayint,32.0,2012.0,0.0
28,Estea,32.0,2012.0,0.0
31,Andabiet,32.0,2012.0,0.0
30,Debre Tabor Town,32.0,2012.0,0.0
29,Dera,32.0,2012.0,0.0
104,Bahir Dar Zuria,32.0,2012.0,0.0
137,Bahir Dar Town,32.0,2012.0,0.0
105,Yilmana Densa,32.0,2012.0,0.0
87,Hulet Iju Enesie,32.0,2012.0,0.0
114,Gonji Kolela,32.0,2012.0,0.0
109,Dega Damot,32.0,2012.0,0.0
106,Mecha,32.0,2012.0,0.0
108,Quarit,32.0,2012.0,0.0
107,Sekela,32.0,2012.0,0.0
111,Jabi Tehnan,32.0,2012.0,0.0
86,Bibugn,32.0,2012.0,0.0
90,Enarji Enawuga,32.0,2012.0,0.0
88,Goncha Siso Enese,32.0,2012.0,0.0
89,Enebse Sar Mider,32.0,2012.0,0.0
61,Mehal Sayint,32.0,2012.0,0.0
54,Borena,32.0,2012.0,0.0
58,Wogedi,32.0,2012.0,0.0
52,Legambo,32.0,2012.0,0.0
55,Kelela,32.0,2012.0,0.0
62,Legehida,32.0,2012.0,0.0
56,Jamma,32.0,2012.0,0.0
44,Tenta,32.0,2012.0,0.0
51,Dessie Zuria,32.0,2012.0,0.0
42,Dawunt,32.0,2012.0,0.0
45,Kuta Ber,32.0,2012.0,0.0
60,Dessie Town,32.0,2012.0,0.0
47,Tehulederie,32.0,2012.0,0.0
59,Kombolcha Town,32.0,2012.0,0.0
50,Alebuko,32.0,2012.0,0.0
57,Wore Illu,32.0,2012.0,0.0
68,Gishe Rabel,32.0,2012.0,0.0
67,Menz Gera Mider,32.0,2012.0,0.0
69,Antsokiya Gemza,32.0,2012.0,0.0
136,Kemisie Town,32.0,2012.0,0.0
71,Menz Mama Mider,32.0,2012.0,0.0
84,Menz Lalo Mider,32.0,2012.0,0.0
139,Shewa Robit,32.0,2012.0,0.0
72,Tarma Ber,32.0,2012.0,0.0
73,Mojana Wodera,32.0,2012.0,0.0
83,Menz Qeya Gebreal,32.0,2012.0,0.0
63,Mida Woremo,32.0,2012.0,0.0
64,Merehabete,32.0,2012.0,0.0
66,Moretina Jiru,32.0,2012.0,0.0
81,Basona Worena,32.0,2012.0,0.0
85,Seya Deberna Wayu,32.0,2012.0,0.0
65,Ensarona Wayo,32.0,2012.0,0.0
75,Angolelana Tera,32.0,2012.0,0.0
76,Asagirt,32.0,2012.0,0.0
77,Ankober,32.0,2012.0,0.0
82,Debre Birehan Town,32.0,2012.0,0.0
79,Berehet,32.0,2012.0,0.0
80,Minjarina Shenkora,32.0,2012.0,0.0
78,Hagere Mariam Kesem,32.0,2012.0,0.0
96,Baso Liben,32.0,2012.0,0.0
93,Debre Elias,32.0,2012.0,0.0
95,Gozamin,32.0,2012.0,0.0
102,Aneded,32.0,2012.0,0.0
97,Awabel,32.0,2012.0,0.0
99,Shebel Berenta,32.0,2012.0,0.0
98,Dejen,32.0,2012.0,0.0
92,Debaytelatgen,32.0,2012.0,0.0
91,Enemay,32.0,2012.0,0.0
101,Sinan,32.0,2012.0,0.0
110,Dembecha,32.0,2012.0,0.0
94,Machakel,32.0,2012.0,0.0
100,Debre Markos Town,32.0,2012.0,0.0
116,Finoteselam Town,32.0,2012.0,0.0
112,Burie Zuria,32.0,2012.0,0.0
130,Guagusa Shekudad,32.0,2012.0,0.0
125,Banja,32.0,2012.0,0.0
126,Ankesha,32.0,2012.0,0.0
113,Womberma,32.0,2012.0,0.0
127,Guangua,32.0,2012.0,0.0
13,Quara,32.0,2012.0,0.0
129,Jawi,32.0,2012.0,0.0
115,South Achefer,32.0,2012.0,0.0
124,Dangila,32.0,2012.0,0.0
128,Fagita Lekoma,32.0,2012.0,0.0
103,North Achefer,32.0,2012.0,0.0
14,Alefa,32.0,2012.0,0.011401379586862742
20,Takusa,32.0,2012.0,0.02372635210943688
12,Metema,32.0,2012.0,0.0
11,Chilga,32.0,2012.0,0.0
5,Mirab Armachiho,32.0,2012.0,0.0
0,Adarkay,32.0,2012.0,0.0
18,Telemt,32.0,2012.0,0.0
74,Kewet,33.0,2012.0,0.0
133,Jilie Timuga,33.0,2012.0,0.0
70,Efratana Gidim,33.0,2012.0,0.0
134,Artuma Fursi,33.0,2012.0,0.0
131,Dewa Chefa,33.0,2012.0,0.0
135,Dewa Harewa,33.0,2012.0,0.0
132,Bati,33.0,2012.0,0.0
138,Aregoba Sp. Wo.,33.0,2012.0,0.0
49,Kalu,33.0,2012.0,0.0
48,Worebabu,33.0,2012.0,0.0
121,Abargelie,33.0,2012.0,0.0
33,Raya Kobo,33.0,2012.0,0.0
39,Habru,33.0,2012.0,0.0
38,Guba Lafto,33.0,2012.0,0.0
34,Gidan,33.0,2012.0,0.0
40,Woldia Town,33.0,2012.0,0.0
46,Ambassel,33.0,2012.0,0.0
37,Delanta,33.0,2012.0,0.0
140,Kobo Town,33.0,2012.0,0.0
41,Lasta,33.0,2012.0,0.0
120,Gazgibla,33.0,2012.0,0.0
35,Mekit,33.0,2012.0,0.0
36,Wadla,33.0,2012.0,0.0
32,Bugna,33.0,2012.0,0.0
119,Dehena,33.0,2012.0,0.0
117,Zequala,33.0,2012.0,0.0
118,Seqota,33.0,2012.0,0.0
123,Sekota Town,33.0,2012.0,0.0
122,Sehela,33.0,2012.0,0.0
1,Beyeda,33.0,2012.0,0.0
2,Janamora,33.0,2012.0,0.003298981163724165
16,Misrak Belesa,33.0,2012.0,0.0
21,Ebinat,33.0,2012.0,0.0
8,Wogera,33.0,2012.0,0.0
15,Mirab Belesa,33.0,2012.0,0.0
3,Debark,33.0,2012.0,4.1288582990080296E-4
4,Dabat,33.0,2012.0,0.0
19,Tach Armachiho,33.0,2012.0,0.0
6,Tegede,33.0,2012.0,0.0
7,Lay Armachiho,33.0,2012.0,0.0
17,Gondar Town,33.0,2012.0,0.020864614278362406
9,Gondar Zuria,33.0,2012.0,0.08609715877775018
22,Libokemkem,33.0,2012.0,0.10375770063303631
10,Denbia,33.0,2012.0,0.07037986725930781
23,Fogera,33.0,2012.0,8.442631093392975E-4
24,Farta,33.0,2012.0,0.0
25,Lay Gayint,33.0,2012.0,0.0
26,Tach Gayint,33.0,2012.0,0.0
27,Simada,33.0,2012.0,0.0
43,Mekedela,33.0,2012.0,0.0
53,Sayint,33.0,2012.0,0.0
28,Estea,33.0,2012.0,0.0
31,Andabiet,33.0,2012.0,0.0
30,Debre Tabor Town,33.0,2012.0,0.0
29,Dera,33.0,2012.0,0.0
104,Bahir Dar Zuria,33.0,2012.0,0.0
137,Bahir Dar Town,33.0,2012.0,0.0
105,Yilmana Densa,33.0,2012.0,0.0
87,Hulet Iju Enesie,33.0,2012.0,0.0
114,Gonji Kolela,33.0,2012.0,0.0
109,Dega Damot,33.0,2012.0,0.0
106,Mecha,33.0,2012.0,0.0
108,Quarit,33.0,2012.0,0.0
107,Sekela,33.0,2012.0,0.0
111,Jabi Tehnan,33.0,2012.0,0.0
86,Bibugn,33.0,2012.0,0.0
90,Enarji Enawuga,33.0,2012.0,0.0
88,Goncha Siso Enese,33.0,2012.0,0.0
89,Enebse Sar Mider,33.0,2012.0,0.0
61,Mehal Sayint,33.0,2012.0,0.0
54,Borena,33.0,2012.0,0.0
58,Wogedi,33.0,2012.0,0.0
52,Legambo,33.0,2012.0,0.0
55,Kelela,33.0,2012.0,0.0
62,Legehida,33.0,2012.0,0.0
56,Jamma,33.0,2012.0,0.0
44,Tenta,33.0,2012.0,0.0
51,Dessie Zuria,33.0,2012.0,0.0
42,Dawunt,33.0,2012.0,0.0
45,Kuta Ber,33.0,2012.0,0.0
60,Dessie Town,33.0,2012.0,0.0
47,Tehulederie,33.0,2012.0,0.0
59,Kombolcha Town,33.0,2012.0,0.0
50,Alebuko,33.0,2012.0,0.0
57,Wore Illu,33.0,2012.0,0.0
68,Gishe Rabel,33.0,2012.0,0.0
67,Menz Gera Mider,33.0,2012.0,0.0
69,Antsokiya Gemza,33.0,2012.0,0.0
136,Kemisie Town,33.0,2012.0,0.0
71,Menz Mama Mider,33.0,2012.0,0.0
84,Menz Lalo Mider,33.0,2012.0,0.0
139,Shewa Robit,33.0,2012.0,0.0
72,Tarma Ber,33.0,2012.0,0.0
73,Mojana Wodera,33.0,2012.0,0.0
83,Menz Qeya Gebreal,33.0,2012.0,0.0
63,Mida Woremo,33.0,2012.0,0.0
64,Merehabete,33.0,2012.0,0.0
66,Moretina Jiru,33.0,2012.0,0.0
81,Basona Worena,33.0,2012.0,0.0
85,Seya Deberna Wayu,33.0,2012.0,0.0
65,Ensarona Wayo,33.0,2012.0,0.0
75,Angolelana Tera,33.0,2012.0,0.0
76,Asagirt,33.0,2012.0,0.0
77,Ankober,33.0,2012.0,0.0
82,Debre Birehan Town,33.0,2012.0,0.0
79,Berehet,33.0,2012.0,0.0
80,Minjarina Shenkora,33.0,2012.0,0.0
78,Hagere Mariam Kesem,33.0,2012.0,0.0
96,Baso Liben,33.0,2012.0,0.0
93,Debre Elias,33.0,2012.0,0.0
95,Gozamin,33.0,2012.0,0.0
102,Aneded,33.0,2012.0,0.0
97,Awabel,33.0,2012.0,0.0
99,Shebel Berenta,33.0,2012.0,0.0
98,Dejen,33.0,2012.0,0.0
92,Debaytelatgen,33.0,2012.0,0.0
91,Enemay,33.0,2012.0,0.0
101,Sinan,33.0,2012.0,0.0
110,Dembecha,33.0,2012.0,0.0
94,Machakel,33.0,2012.0,0.0
100,Debre Markos Town,33.0,2012.0,0.0
116,Finoteselam Town,33.0,2012.0,0.0
112,Burie Zuria,33.0,2012.0,0.0
130,Guagusa Shekudad,33.0,2012.0,0.0
125,Banja,33.0,2012.0,0.0
126,Ankesha,33.0,2012.0,0.0
113,Womberma,33.0,2012.0,0.0
127,Guangua,33.0,2012.0,0.0
13,Quara,33.0,2012.0,0.0
129,Jawi,33.0,2012.0,0.0
115,South Achefer,33.0,2012.0,0.0
124,Dangila,33.0,2012.0,0.0
128,Fagita Lekoma,33.0,2012.0,0.0
103,North Achefer,33.0,2012.0,0.0
14,Alefa,33.0,2012.0,0.0
20,Takusa,33.0,2012.0,0.0
12,Metema,33.0,2012.0,0.0
11,Chilga,33.0,2012.0,0.0
5,Mirab Armachiho,33.0,2012.0,0.0
0,Adarkay,33.0,2012.0,0.033766624748830174
18,Telemt,33.0,2012.0,0.0020095884679105216
74,Kewet,34.0,2012.0,0.0
133,Jilie Timuga,34.0,2012.0,0.0
70,Efratana Gidim,34.0,2012.0,0.0
134,Artuma Fursi,34.0,2012.0,0.0
131,Dewa Chefa,34.0,2012.0,0.0
135,Dewa Harewa,34.0,2012.0,0.0
132,Bati,34.0,2012.0,0.0
138,Aregoba Sp. Wo.,34.0,2012.0,0.0
49,Kalu,34.0,2012.0,0.0
48,Worebabu,34.0,2012.0,0.0
121,Abargelie,34.0,2012.0,0.0
33,Raya Kobo,34.0,2012.0,0.0
39,Habru,34.0,2012.0,0.0
38,Guba Lafto,34.0,2012.0,0.0
34,Gidan,34.0,2012.0,0.0
40,Woldia Town,34.0,2012.0,0.0
46,Ambassel,34.0,2012.0,0.0
37,Delanta,34.0,2012.0,0.0
140,Kobo Town,34.0,2012.0,0.0
41,Lasta,34.0,2012.0,0.0
120,Gazgibla,34.0,2012.0,0.0
35,Mekit,34.0,2012.0,0.0
36,Wadla,34.0,2012.0,0.0
32,Bugna,34.0,2012.0,0.0
119,Dehena,34.0,2012.0,0.0
117,Zequala,34.0,2012.0,0.0
118,Seqota,34.0,2012.0,0.0
123,Sekota Town,34.0,2012.0,0.0
122,Sehela,34.0,2012.0,0.008356147868323421
1,Beyeda,34.0,2012.0,0.03513345223600977
2,Janamora,34.0,2012.0,0.06244508649374183
16,Misrak Belesa,34.0,2012.0,0.0
21,Ebinat,34.0,2012.0,0.0
8,Wogera,34.0,2012.0,0.0
15,Mirab Belesa,34.0,2012.0,0.0
3,Debark,34.0,2012.0,0.021862620140825545
4,Dabat,34.0,2012.0,0.0
19,Tach Armachiho,34.0,2012.0,0.0
6,Tegede,34.0,2012.0,0.0
7,Lay Armachiho,34.0,2012.0,0.0
17,Gondar Town,34.0,2012.0,0.0
9,Gondar Zuria,34.0,2012.0,2.444160878744249
22,Libokemkem,34.0,2012.0,3.673022650698848
10,Denbia,34.0,2012.0,0.0
23,Fogera,34.0,2012.0,0.029886914463535485
24,Farta,34.0,2012.0,0.0
25,Lay Gayint,34.0,2012.0,0.0
26,Tach Gayint,34.0,2012.0,0.0
27,Simada,34.0,2012.0,0.0
43,Mekedela,34.0,2012.0,0.0
53,Sayint,34.0,2012.0,0.0
28,Estea,34.0,2012.0,0.0
31,Andabiet,34.0,2012.0,0.0
30,Debre Tabor Town,34.0,2012.0,0.0
29,Dera,34.0,2012.0,0.0
104,Bahir Dar Zuria,34.0,2012.0,0.0
137,Bahir Dar Town,34.0,2012.0,0.0
105,Yilmana Densa,34.0,2012.0,0.0
87,Hulet Iju Enesie,34.0,2012.0,0.0
114,Gonji Kolela,34.0,2012.0,0.0
109,Dega Damot,34.0,2012.0,0.0
106,Mecha,34.0,2012.0,0.0
108,Quarit,34.0,2012.0,0.0
107,Sekela,34.0,2012.0,0.0
111,Jabi Tehnan,34.0,2012.0,0.0
86,Bibugn,34.0,2012.0,0.0
90,Enarji Enawuga,34.0,2012.0,0.0
88,Goncha Siso Enese,34.0,2012.0,0.0
89,Enebse Sar Mider,34.0,2012.0,0.0
61,Mehal Sayint,34.0,2012.0,0.0
54,Borena,34.0,2012.0,0.0
58,Wogedi,34.0,2012.0,0.0
52,Legambo,34.0,2012.0,0.0
55,Kelela,34.0,2012.0,0.0
62,Legehida,34.0,2012.0,0.0
56,Jamma,34.0,2012.0,0.0
44,Tenta,34.0,2012.0,0.0
51,Dessie Zuria,34.0,2012.0,0.0
42,Dawunt,34.0,2012.0,0.0
45,Kuta Ber,34.0,2012.0,0.0
60,Dessie Town,34.0,2012.0,0.0
47,Tehulederie,34.0,2012.0,0.0
59,Kombolcha Town,34.0,2012.0,0.0
50,Alebuko,34.0,2012.0,0.0
57,Wore Illu,34.0,2012.0,0.0
68,Gishe Rabel,34.0,2012.0,0.0
67,Menz Gera Mider,34.0,2012.0,0.0
69,Antsokiya Gemza,34.0,2012.0,0.0
136,Kemisie Town,34.0,2012.0,0.0
71,Menz Mama Mider,34.0,2012.0,0.0
84,Menz Lalo Mider,34.0,2012.0,0.0
139,Shewa Robit,34.0,2012.0,0.0
72,Tarma Ber,34.0,2012.0,0.0
73,Mojana Wodera,34.0,2012.0,0.0
83,Menz Qeya Gebreal,34.0,2012.0,0.0
63,Mida Woremo,34.0,2012.0,0.0
64,Merehabete,34.0,2012.0,0.0
66,Moretina Jiru,34.0,2012.0,0.0
81,Basona Worena,34.0,2012.0,0.0
85,Seya Deberna Wayu,34.0,2012.0,0.0
65,Ensarona Wayo,34.0,2012.0,0.0
75,Angolelana Tera,34.0,2012.0,0.0
76,Asagirt,34.0,2012.0,0.0
77,Ankober,34.0,2012.0,0.0
82,Debre Birehan Town,34.0,2012.0,0.0
79,Berehet,34.0,2012.0,0.0
80,Minjarina Shenkora,34.0,2012.0,0.0
78,Hagere Mariam Kesem,34.0,2012.0,0.0
96,Baso Liben,34.0,2012.0,0.0
93,Debre Elias,34.0,2012.0,0.0
95,Gozamin,34.0,2012.0,0.0
102,Aneded,34.0,2012.0,0.0
97,Awabel,34.0,2012.0,0.0
99,Shebel Berenta,34.0,2012.0,0.0
98,Dejen,34.0,2012.0,0.0
92,Debaytelatgen,34.0,2012.0,0.0
91,Enemay,34.0,2012.0,0.0
101,Sinan,34.0,2012.0,0.0
110,Dembecha,34.0,2012.0,0.0
94,Machakel,34.0,2012.0,0.0
100,Debre Markos Town,34.0,2012.0,0.0
116,Finoteselam Town,34.0,2012.0,0.0
112,Burie Zuria,34.0,2012.0,0.0
130,Guagusa Shekudad,34.0,2012.0,0.0
125,Banja,34.0,2012.0,0.0
126,Ankesha,34.0,2012.0,0.0
113,Womberma,34.0,2012.0,0.0
127,Guangua,34.0,2012.0,0.0
13,Quara,34.0,2012.0,0.0
129,Jawi,34.0,2012.0,0.0
115,South Achefer,34.0,2012.0,0.0
124,Dangila,34.0,2012.0,0.0
128,Fagita Lekoma,34.0,2012.0,0.0
103,North Achefer,34.0,2012.0,0.0
14,Alefa,34.0,2012.0,0.0
20,Takusa,34.0,2012.0,0.0
12,Metema,34.0,2012.0,0.0
11,Chilga,34.0,2012.0,0.0
5,Mirab Armachiho,34.0,2012.0,0.0
0,Adarkay,34.0,2012.0,0.007374131867484956
18,Telemt,34.0,2012.0,0.0
74,Kewet,35.0,2012.0,0.0
133,Jilie Timuga,35.0,2012.0,0.0
70,Efratana Gidim,35.0,2012.0,0.0
134,Artuma Fursi,35.0,2012.0,0.0
131,Dewa Chefa,35.0,2012.0,0.0
135,Dewa Harewa,35.0,2012.0,0.0
132,Bati,35.0,2012.0,0.0
138,Aregoba Sp. Wo.,35.0,2012.0,0.0
49,Kalu,35.0,2012.0,0.0
48,Worebabu,35.0,2012.0,0.0
121,Abargelie,35.0,2012.0,0.0
33,Raya Kobo,35.0,2012.0,0.0
39,Habru,35.0,2012.0,0.0
38,Guba Lafto,35.0,2012.0,0.579446946198906
34,Gidan,35.0,2012.0,0.3502531893644502
40,Woldia Town,35.0,2012.0,0.0
46,Ambassel,35.0,2012.0,0.0
37,Delanta,35.0,2012.0,0.23109635650720686
140,Kobo Town,35.0,2012.0,0.0
41,Lasta,35.0,2012.0,0.0
120,Gazgibla,35.0,2012.0,0.0
35,Mekit,35.0,2012.0,0.006896240817615101
36,Wadla,35.0,2012.0,0.005977361839292446
32,Bugna,35.0,2012.0,0.0
119,Dehena,35.0,2012.0,0.0
117,Zequala,35.0,2012.0,0.0
118,Seqota,35.0,2012.0,0.0
123,Sekota Town,35.0,2012.0,0.0
122,Sehela,35.0,2012.0,0.0
1,Beyeda,35.0,2012.0,0.0
2,Janamora,35.0,2012.0,0.0
16,Misrak Belesa,35.0,2012.0,0.0
21,Ebinat,35.0,2012.0,0.0
8,Wogera,35.0,2012.0,0.0
15,Mirab Belesa,35.0,2012.0,0.0
3,Debark,35.0,2012.0,0.0
4,Dabat,35.0,2012.0,0.0
19,Tach Armachiho,35.0,2012.0,0.0
6,Tegede,35.0,2012.0,0.0
7,Lay Armachiho,35.0,2012.0,0.0
17,Gondar Town,35.0,2012.0,0.0
9,Gondar Zuria,35.0,2012.0,0.0
22,Libokemkem,35.0,2012.0,0.0
10,Denbia,35.0,2012.0,0.0
23,Fogera,35.0,2012.0,0.0
24,Farta,35.0,2012.0,0.0
25,Lay Gayint,35.0,2012.0,0.0
26,Tach Gayint,35.0,2012.0,0.0
27,Simada,35.0,2012.0,0.0
43,Mekedela,35.0,2012.0,0.0
53,Sayint,35.0,2012.0,0.0
28,Estea,35.0,2012.0,0.0
31,Andabiet,35.0,2012.0,0.0
30,Debre Tabor Town,35.0,2012.0,0.0
29,Dera,35.0,2012.0,0.0
104,Bahir Dar Zuria,35.0,2012.0,0.0
137,Bahir Dar Town,35.0,2012.0,0.0
105,Yilmana Densa,35.0,2012.0,0.0
87,Hulet Iju Enesie,35.0,2012.0,0.0
114,Gonji Kolela,35.0,2012.0,0.0
109,Dega Damot,35.0,2012.0,0.0
106,Mecha,35.0,2012.0,0.0
108,Quarit,35.0,2012.0,0.0
107,Sekela,35.0,2012.0,0.0
111,Jabi Tehnan,35.0,2012.0,0.0
86,Bibugn,35.0,2012.0,0.0
90,Enarji Enawuga,35.0,2012.0,0.0
88,Goncha Siso Enese,35.0,2012.0,0.0
89,Enebse Sar Mider,35.0,2012.0,0.0
61,Mehal Sayint,35.0,2012.0,0.0
54,Borena,35.0,2012.0,0.0
58,Wogedi,35.0,2012.0,0.0
52,Legambo,35.0,2012.0,0.0
55,Kelela,35.0,2012.0,0.0
62,Legehida,35.0,2012.0,0.0
56,Jamma,35.0,2012.0,0.0
44,Tenta,35.0,2012.0,0.0
51,Dessie Zuria,35.0,2012.0,0.0
42,Dawunt,35.0,2012.0,0.0
45,Kuta Ber,35.0,2012.0,0.0
60,Dessie Town,35.0,2012.0,0.0
47,Tehulederie,35.0,2012.0,0.0
59,Kombolcha Town,35.0,2012.0,0.0
50,Alebuko,35.0,2012.0,0.0
57,Wore Illu,35.0,2012.0,0.0
68,Gishe Rabel,35.0,2012.0,0.0
67,Menz Gera Mider,35.0,2012.0,0.0
69,Antsokiya Gemza,35.0,2012.0,0.0
136,Kemisie Town,35.0,2012.0,0.0
71,Menz Mama Mider,35.0,2012.0,0.0
84,Menz Lalo Mider,35.0,2012.0,0.0
139,Shewa Robit,35.0,2012.0,0.0
72,Tarma Ber,35.0,2012.0,0.0
73,Mojana Wodera,35.0,2012.0,0.0
83,Menz Qeya Gebreal,35.0,2012.0,0.0
63,Mida Woremo,35.0,2012.0,0.0
64,Merehabete,35.0,2012.0,0.0
66,Moretina Jiru,35.0,2012.0,0.0
81,Basona Worena,35.0,2012.0,0.0
85,Seya Deberna Wayu,35.0,2012.0,0.0
65,Ensarona Wayo,35.0,2012.0,0.0
75,Angolelana Tera,35.0,2012.0,0.0
76,Asagirt,35.0,2012.0,0.0
77,Ankober,35.0,2012.0,0.0
82,Debre Birehan Town,35.0,2012.0,0.0
79,Berehet,35.0,2012.0,0.0
80,Minjarina Shenkora,35.0,2012.0,0.0
78,Hagere Mariam Kesem,35.0,2012.0,0.0
96,Baso Liben,35.0,2012.0,0.0
93,Debre Elias,35.0,2012.0,0.0
95,Gozamin,35.0,2012.0,0.0
102,Aneded,35.0,2012.0,0.0
97,Awabel,35.0,2012.0,0.0
99,Shebel Berenta,35.0,2012.0,0.0
98,Dejen,35.0,2012.0,0.0
92,Debaytelatgen,35.0,2012.0,0.0
91,Enemay,35.0,2012.0,0.0
101,Sinan,35.0,2012.0,0.0
110,Dembecha,35.0,2012.0,0.0
94,Machakel,35.0,2012.0,0.0
100,Debre Markos Town,35.0,2012.0,0.0
116,Finoteselam Town,35.0,2012.0,0.0
112,Burie Zuria,35.0,2012.0,0.0
130,Guagusa Shekudad,35.0,2012.0,0.0
